,Month,Driver_id,Total_income,Total_km,Gender,Age,Vetek
400,04/2015,29,107719.8762402389,10157.80490053375,M,46.5,10.7
401,04/2015,679,80813.65566069061,7868.7351019590915,M,32.7,10.4
402,04/2015,422,115869.43633939316,9101.15476432243,M,50.1,11.6
403,04/2015,50,95953.52936976208,8076.100190921101,M,53.7,9.0
404,04/2015,804,91478.678561823,7872.746845988957,M,32.4,13.2
405,04/2015,627,69683.20742138603,7541.1365160587975,M,41.2,15.2
406,04/2015,874,84625.56983278795,7428.561421712759,M,38.0,2.2
407,04/2015,165,83016.99799183615,9155.42690982213,F,50.4,17.6
408,04/2015,905,93551.37216558796,8870.971147973425,M,32.6,15.8
409,04/2015,37,71904.42004709046,7759.436346162029,M,43.8,12.4
410,04/2015,501,85526.88544147134,7186.802670444305,M,47.7,9.3
411,04/2015,529,74540.64367459812,8450.890173685277,M,47.6,6.1
412,04/2015,774,80867.84856395592,8580.121403823749,M,62.2,17.0
413,04/2015,772,76190.87981958066,8056.262391624993,M,47.7,8.2
414,04/2015,773,95154.6809710062,8147.989915643668,M,,14.6
415,04/2015,388,72287.3264889795,7848.774044963622,M,,1.6
416,04/2015,194,93591.75541259741,8505.835916698776,M,65.8,18.7
417,04/2015,778,63908.388255458136,7731.125687179151,M,62.7,4.5
418,04/2015,830,101617.55635913128,8679.179842001598,M,49.8,5.2
419,04/2015,655,77625.07126395384,7968.289070035377,M,51.5,7.7
420,04/2015,461,116719.47498738163,8709.606335517687,M,64.8,2.5
421,04/2015,927,72293.2738155645,6881.850257417563,M,53.3,9.6
422,04/2015,90,102064.01298965748,8772.50935942289,M,60.6,11.5
423,04/2015,348,86938.47741944679,9113.676450414561,M,60.8,1.0
424,04/2015,313,105561.50165887088,8684.940245159283,M,53.1,14.1
425,04/2015,590,95585.78819139223,8994.301332372754,M,40.8,4.2
426,04/2015,179,108809.67524017218,9241.145515824546,,52.8,15.2
427,04/2015,496,107133.88745793131,9008.127967232962,M,58.0,17.3
428,04/2015,517,87493.09240566983,9118.710831787552,M,46.1,16.4
429,04/2015,744,89523.54165411295,9292.03260448309,M,48.2,14.3
430,04/2015,682,83383.26001937246,7986.749728027107,M,46.5,10.8
431,04/2015,809,76414.45232597852,8444.043337196166,M,40.3,17.8
432,04/2015,658,79798.33339055687,8815.801277073724,M,46.5,11.6
433,04/2015,158,83128.14493793668,8897.279813062136,M,,3.0
434,04/2015,357,77922.89140320296,9040.425727767855,M,42.8,9.0
435,04/2015,221,62221.651664401776,6948.007338944618,M,64.0,3.7
436,04/2015,633,87073.38394469005,8053.788013970386,F,46.4,2.6
437,04/2015,721,72647.965723988,6818.507428890874,M,36.7,14.4
438,04/2015,783,80803.49145402388,9116.966239564168,M,43.3,9.7
439,04/2015,304,83614.92073702699,8648.309056870583,M,60.5,17.7
440,04/2015,789,114833.38767495083,8868.951175524151,F,39.7,8.0
441,04/2015,486,91937.62616979307,8086.709300926,M,56.4,5.1
442,04/2015,580,117623.44165362371,9258.72926663542,M,63.8,10.4
443,04/2015,6,74882.34547588744,8376.171674419327,M,35.5,15.1
444,04/2015,934,107204.78653670002,9724.447355522689,M,32.4,13.9
445,04/2015,645,88443.86520669285,8633.531423174718,M,52.4,2.3
446,04/2015,206,78880.14505939768,7812.973351309547,M,64.2,5.3
447,04/2015,401,73628.46687456718,7889.90836989984,M,,13.2
448,04/2015,826,78717.42528796321,8067.656871343756,M,33.8,5.3
449,04/2015,83,62851.89056416022,7790.216063304065,M,65.4,8.2
450,04/2015,183,79991.12135180057,7269.929908206707,M,41.2,14.6
451,04/2015,42,74638.268805805,8942.612005665118,M,56.3,13.9
452,04/2015,722,83351.49186434451,8694.028669523661,M,45.4,18.3
453,04/2015,503,99025.95374830994,7630.381935260297,M,,18.0
454,04/2015,620,110585.59792997311,9241.137574877566,M,57.3,1.6
455,04/2015,755,93565.86518308932,7765.1785813993765,M,53.1,14.7
456,04/2015,873,95564.03576500935,8589.826164651493,M,33.1,16.5
457,04/2015,781,67080.32793158149,6968.124985463097,M,33.4,14.1
458,04/2015,40,91303.24230563425,8730.955340660405,M,36.4,9.0
459,04/2015,240,76952.5091204109,7836.381234843091,M,,5.8
460,04/2015,436,75446.63734476009,8216.527232748327,,37.8,12.0
461,04/2015,320,79458.977628961,8486.351526159875,M,43.1,14.4
462,04/2015,723,128084.83845899397,9777.886507848798,,,3.7
463,04/2015,947,92917.24397996953,10517.102998892993,M,41.6,14.9
464,04/2015,168,86201.52839074896,9038.962221761838,M,60.0,11.2
465,04/2015,259,78817.4512683017,8450.005272219998,M,60.8,2.7
466,04/2015,913,74733.0301516631,7816.560294534824,M,53.6,9.3
467,04/2015,985,85951.39112919774,7907.180446539003,M,51.8,15.1
468,04/2015,539,76002.70834336695,7718.855852705967,M,41.5,10.6
469,04/2015,975,73444.1412450628,7888.222618258189,M,46.1,9.3
470,04/2015,771,83761.43933536707,7946.172632019079,M,59.1,12.7
471,04/2015,566,90014.90418973341,9884.188851448993,M,,11.7
472,04/2015,325,77877.90542858398,6800.919480608396,M,59.5,7.6
473,04/2015,813,83891.82414053968,9855.64423659939,M,56.3,16.7
474,04/2015,253,106428.63750868416,8585.0731281017,F,52.5,18.0
475,04/2015,817,124526.96117148946,9196.726597207471,M,35.7,7.4
476,04/2015,958,92948.68686910282,9195.876921426565,M,42.6,2.3
477,04/2015,564,97880.05346957291,9340.74526901827,M,36.5,18.6
478,04/2015,448,90794.99360195956,8540.376109540168,M,51.5,15.3
479,04/2015,322,78069.82988582819,8540.091193649328,M,45.2,13.4
480,04/2015,909,102269.03730290377,8972.999386014557,F,45.0,18.5
481,04/2015,208,74779.2427699777,6746.78862989712,M,57.5,3.7
482,04/2015,306,83760.43273973237,7055.279910412064,M,57.0,16.2
483,04/2015,471,85161.02176603078,7244.624640867945,M,64.4,4.4
484,04/2015,833,85698.32922573194,9185.770398790544,M,45.8,14.0
485,04/2015,518,92493.12290686795,8907.46047443733,M,55.0,16.6
486,04/2015,607,102013.74911109381,8845.452496924965,M,34.1,13.1
487,04/2015,743,77003.4450267651,9557.21436776208,M,55.6,1.1
488,04/2015,431,91136.30823771146,8915.065485333787,M,42.5,3.0
489,04/2015,554,79668.6015265493,7669.843513965518,M,40.1,9.5
490,04/2015,866,140929.32132210728,9156.59428116789,M,35.4,6.1
491,04/2015,740,107032.76585747371,9687.351445065831,M,54.5,9.9
492,04/2015,534,80525.86487870569,8290.268945414993,M,63.4,16.5
493,04/2015,681,76741.11298679432,8054.606596243425,M,56.8,4.5
494,04/2015,694,87932.21372858188,9523.869216357136,M,56.6,8.8
495,04/2015,557,73588.96813209799,7822.084473953329,M,61.4,16.5
496,04/2015,204,75323.27421874613,9081.103690659333,M,54.7,9.8
497,04/2015,275,84489.66252197418,7898.283023753809,,34.7,14.8
498,04/2015,525,98083.58658783823,8578.182805840035,M,39.2,9.1
499,04/2015,33,88420.57157028545,9078.68168720325,M,55.9,15.2
500,04/2015,18,96945.51605622587,9740.673727033043,M,36.9,16.0
501,04/2015,835,105638.76918284394,8839.891672053189,M,,12.8
502,04/2015,649,93457.93251404031,9510.68849657548,F,41.6,6.4
503,04/2015,406,93390.19939576443,9201.084550675734,,36.0,1.4
504,04/2015,640,106816.5451702319,9253.954156370473,,64.7,9.2
505,04/2015,79,95367.86845181043,8777.227498172053,M,41.3,4.9
506,04/2015,942,113507.18155358857,7959.117505026324,M,50.2,14.9
507,04/2015,895,67527.56813278473,8391.11848465229,M,33.5,17.3
508,04/2015,766,68389.63074626497,7748.212130865935,M,62.4,7.1
509,04/2015,51,103679.84492298795,7974.922969657975,,39.9,6.9
510,04/2015,702,87808.31994561986,7730.59490568121,M,57.5,12.7
511,04/2015,332,78392.03580149882,8527.441290809384,F,55.0,18.7
512,04/2015,314,117762.78691751909,9825.383505473545,M,49.4,4.0
513,04/2015,118,80403.2205507083,7679.023538368287,M,39.8,9.3
514,04/2015,445,93794.25977014776,8242.090967411403,M,59.4,18.6
515,04/2015,906,78922.77570224233,7721.379456962724,M,57.2,5.3
516,04/2015,555,92875.38617708176,9168.180882107696,M,62.5,3.5
517,04/2015,105,96513.7536763739,8980.052004784851,M,48.3,2.2
518,04/2015,879,77617.24608476339,8839.990958416125,,64.1,3.3
519,04/2015,175,79763.45718385553,7173.092440832824,M,38.2,7.2
520,04/2015,367,120954.08143108385,8558.780392823392,M,58.6,5.2
521,04/2015,810,79117.2758321972,8035.12212908983,M,44.5,2.3
522,04/2015,892,69336.99016338939,7331.916138743794,M,65.4,15.5
523,04/2015,964,81328.01333974606,9613.428703963475,M,50.2,6.4
524,04/2015,946,93636.85427252523,7902.591627494353,M,52.1,6.6
525,04/2015,547,74463.69546374424,9862.304277961726,M,,7.5
526,04/2015,999,79286.27439251775,7104.885767281406,M,45.1,14.1
527,04/2015,953,71687.31461063116,7987.629179088112,M,47.7,14.8
528,04/2015,202,89310.76400197904,8317.386466605007,M,57.6,4.0
529,04/2015,345,80708.66638503336,7837.52392904062,M,40.8,12.9
530,04/2015,718,103318.48185235471,9866.963513255501,M,65.1,1.7
531,04/2015,276,90488.53139279794,8981.219017911239,M,45.1,18.5
532,04/2015,768,89186.14882764495,8784.203292425656,M,63.5,6.3
533,04/2015,411,87061.30195911307,8793.433266164891,M,58.7,2.5
534,04/2015,192,102127.24791611945,7456.932809243738,M,45.7,5.7
535,04/2015,115,98036.13455767227,8727.29061132863,M,36.3,17.6
536,04/2015,162,75393.26221536785,8352.526151234877,M,35.5,12.1
537,04/2015,636,67493.05155855737,6925.024818906782,F,63.9,7.2
538,04/2015,870,134311.28343465083,9030.552661516758,M,42.6,2.6
539,04/2015,468,119084.083590614,9278.13189651181,M,52.3,3.3
540,04/2015,490,87751.67136167575,9143.336778370112,M,62.1,12.7
541,04/2015,558,83822.48784510784,7028.557391563945,M,35.8,9.1
542,04/2015,662,105651.28552792016,8444.741156207474,M,51.0,6.8
543,04/2015,834,99009.43332393059,7616.948336787358,M,39.8,1.8
544,04/2015,907,64638.650437209784,7641.676008161058,F,61.1,3.8
545,04/2015,15,78614.20797490323,9029.206306591246,M,35.0,4.2
546,04/2015,588,71075.14733232283,8229.629644243514,F,47.5,14.8
547,04/2015,859,79722.87382048104,8765.653394356674,M,44.3,4.2
548,04/2015,109,85408.2383376894,7723.959714103543,M,45.2,7.3
549,04/2015,369,90752.65848689346,8591.863278434394,M,36.2,8.9
550,04/2015,188,78127.11033690641,8622.765919409148,M,33.0,18.5
551,04/2015,166,76750.09945700305,9273.151321924162,M,,1.3
552,04/2015,180,63459.1927952285,7961.090173392926,M,48.2,10.8
553,04/2015,986,76326.81703524262,7525.761088546952,M,34.5,8.6
554,04/2015,438,87425.1506568235,9568.287879660113,M,37.4,7.0
555,04/2015,120,76291.69029142,7167.401630359162,F,49.6,7.2
556,04/2015,414,80763.12675939302,7843.466898538974,M,38.1,7.7
557,04/2015,389,74291.08399145493,8010.142510045296,M,58.5,1.7
558,04/2015,91,89558.09612246534,8832.124528302942,M,33.5,2.7
559,04/2015,565,96087.42230259543,9013.859305864085,M,44.3,17.2
560,04/2015,16,77772.43721720901,7740.82244577197,M,47.8,8.0
561,04/2015,443,97129.5033163033,8546.314628980384,M,36.6,1.5
562,04/2015,507,124058.50947144497,9202.57648843306,M,62.1,9.5
563,04/2015,404,80032.21769414427,8405.669340887678,M,55.1,14.7
564,04/2015,280,75747.49382542836,7309.2131284058305,,60.1,2.4
565,04/2015,654,112848.01254808325,8816.421618146347,M,55.4,9.7
566,04/2015,376,73954.45229541573,8445.737608147167,M,37.8,6.4
567,04/2015,169,77090.55947153449,8598.219415970207,M,60.7,18.0
568,04/2015,931,88839.49277526632,8555.27947447396,M,62.2,15.4
569,04/2015,664,67520.27457403665,6714.769167313953,M,45.7,17.9
570,04/2015,272,81272.07982617701,8339.041009447072,M,41.3,10.3
571,04/2015,667,93116.7492633538,9820.94045204395,,53.4,1.7
572,04/2015,209,69691.2033953831,8187.442196720743,M,47.5,11.3
573,04/2015,687,89228.36048774298,10925.784664761455,M,43.9,9.8
574,04/2015,893,96653.42395363504,9021.409806379459,M,38.7,2.4
575,04/2015,184,79657.04094913084,7985.749466136147,M,46.3,14.7
576,04/2015,711,76607.78185200706,7947.468979185287,M,51.6,17.6
577,04/2015,543,69755.09361750587,7634.6694659416635,M,59.2,12.0
578,04/2015,864,88796.00145423917,7347.281388443111,M,35.7,8.6
579,04/2015,995,90700.21361618962,9425.640338900184,M,,3.7
580,04/2015,563,82607.21035211615,9102.397489814732,M,44.1,7.1
581,04/2015,58,92369.97708603997,9069.885511383487,M,61.0,6.9
582,04/2015,46,87523.33266175805,7965.928651275628,M,35.1,13.7
583,04/2015,226,81685.85570737688,7590.864760150625,M,57.1,8.2
584,04/2015,286,79017.36329658015,9178.798834632764,M,64.2,16.9
585,04/2015,475,73854.77900645183,8830.882291842483,M,37.6,9.6
586,04/2015,578,83254.33341395605,8144.434747809833,M,55.7,8.8
587,04/2015,695,89577.9558593972,8982.061624618047,M,40.3,15.1
588,04/2015,417,84344.77635299729,9126.96857793816,M,44.2,3.6
589,04/2015,421,60888.637646328956,7626.894395448391,M,51.3,11.2
590,04/2015,397,87332.71476311836,7975.82937066894,M,,12.9
591,04/2015,273,90177.8221285023,8146.334622300133,M,43.7,13.2
592,04/2015,281,86692.59036927907,7586.166066408921,M,58.1,16.5
593,04/2015,945,64536.88587028128,7572.376311739071,M,40.5,7.3
594,04/2015,862,77500.67831072728,8931.655144230363,F,53.6,4.1
595,04/2015,232,81929.43572285856,8235.884880334092,M,44.7,13.6
596,04/2015,550,93406.79795673424,9258.71731511264,,46.4,7.5
597,04/2015,917,58099.2267621416,7204.276888812009,M,32.3,17.7
598,04/2015,56,76107.30294944519,9309.54417187983,M,38.6,14.0
599,04/2015,377,82167.49849328172,7466.413414144382,F,57.8,4.0
600,04/2015,143,72885.93129265717,5921.2944175839175,M,,7.3
601,04/2015,782,104141.87342666581,9947.859715133047,M,57.1,15.8
602,04/2015,17,76572.68188831772,7611.819586991579,M,,18.5
603,04/2015,800,81818.49440102348,7803.350910147256,M,55.4,15.0
604,04/2015,418,92696.77326021776,8054.3973105603245,M,50.6,9.8
605,04/2015,282,64480.58009785953,7409.1129056609,M,59.1,15.3
606,04/2015,495,80554.3321078456,8000.980791405961,M,52.5,5.5
607,04/2015,492,80625.40800382786,8227.467869140657,M,47.2,11.8
608,04/2015,968,83961.7649264518,9042.684225820032,,59.5,2.6
609,04/2015,802,94528.3397714466,7733.912267615786,M,37.0,11.4
610,04/2015,215,68223.497649048,7371.254514284293,M,52.5,7.2
611,04/2015,959,80506.49737562049,9054.84333311105,M,63.1,13.2
612,04/2015,954,115924.65905790281,9177.157419352226,M,42.1,5.8
613,04/2015,482,120966.0614434113,9806.863488238268,M,65.9,13.1
614,04/2015,102,98113.95268024867,9059.10123635392,M,55.2,11.6
615,04/2015,776,89500.69888165669,9511.637980766125,M,,15.6
616,04/2015,528,83636.8479257831,8197.488859117913,M,32.7,15.5
617,04/2015,292,80804.41230125305,7860.346022484648,M,32.6,13.2
618,04/2015,971,111509.38772452073,8799.581086523578,M,63.6,15.5
619,04/2015,152,95070.53044020508,6784.9710713231025,M,35.5,3.3
620,04/2015,750,102401.01730491423,9739.398689477888,M,57.0,16.5
621,04/2015,199,87717.43215545529,7567.192193660082,M,49.2,13.1
622,04/2015,154,109729.52241118162,10812.31109169763,M,,6.9
623,04/2015,675,96247.69981111227,8672.480117934763,M,56.2,10.5
624,04/2015,288,97701.40305683536,8067.629876742636,,47.6,18.3
625,04/2015,523,89502.86803595595,9028.91017096732,M,32.1,1.2
626,04/2015,688,131125.54309415934,9703.706696608624,M,41.3,4.0
627,04/2015,360,92737.86966646728,8182.885835976818,M,49.5,12.0
628,04/2015,960,129965.70171413092,9342.055877885716,M,55.1,9.8
629,04/2015,368,63949.933511353054,7658.292920916317,M,53.8,14.7
630,04/2015,456,123653.48079015018,9403.169591972488,M,55.8,5.9
631,04/2015,512,101409.40018097943,7848.475737833199,,50.1,15.9
632,04/2015,650,121833.27770609147,10171.667642745708,M,43.0,12.5
633,04/2015,380,103916.12232356789,8621.211194914147,M,61.4,1.5
634,04/2015,139,74259.3457568939,7855.387387388191,M,56.4,8.7
635,04/2015,994,118055.88297642877,9403.685326873267,M,42.5,2.6
636,04/2015,689,87223.2261694736,8752.317278816186,M,63.1,2.4
637,04/2015,243,88207.14599670494,7396.753914160351,M,38.2,16.7
638,04/2015,148,94203.5214168321,9340.097634879257,M,64.4,9.8
639,04/2015,252,77961.97532476496,6845.7765142421895,M,40.6,14.0
640,04/2015,265,78794.30383752414,8893.018806321148,M,39.6,3.8
641,04/2015,362,72908.12350770546,7834.945947703812,M,39.0,3.7
642,04/2015,336,92363.3883921403,9025.607492119927,M,53.4,15.5
643,04/2015,928,90343.69178032615,8518.212638659199,M,63.0,14.1
644,04/2015,515,109036.16855639298,9429.180923738106,M,56.7,9.7
645,04/2015,483,93865.24007831835,6799.859481476546,M,47.0,12.5
646,04/2015,395,77113.69337080851,7599.605901400062,M,59.5,16.9
647,04/2015,758,77148.23686154773,7419.825722561142,M,45.8,3.4
648,04/2015,361,105310.35303297221,10383.958420622184,,51.1,15.4
649,04/2015,657,79356.9137308468,7727.771164807165,M,53.9,10.4
650,04/2015,761,145205.52330101488,10072.697923695361,M,33.4,8.7
651,04/2015,881,76402.07982979351,8050.570165653164,M,53.5,2.0
652,04/2015,197,124061.34825000519,9355.857573878597,M,44.6,12.9
653,04/2015,290,97513.12938728678,8286.353989459609,M,37.7,4.3
654,04/2015,742,69718.72250915009,6889.039935095821,M,47.7,1.4
655,04/2015,848,100941.64896366087,10098.2726273614,M,58.3,10.1
656,04/2015,820,68236.68865297044,8123.215042210248,M,32.4,14.0
657,04/2015,122,84171.9140317156,8775.554280965134,M,42.0,5.7
658,04/2015,340,76574.05280060435,8112.85088219232,,43.5,6.5
659,04/2015,714,74928.51162787547,8300.193382653999,M,39.5,9.7
660,04/2015,699,103249.98721343484,8498.037954258085,M,38.8,17.8
661,04/2015,825,107351.38873819221,8158.427248094808,M,39.7,5.7
662,04/2015,717,60394.19032770042,7024.656798499964,M,51.8,18.7
663,04/2015,318,79320.07698769117,7055.544783775763,M,60.5,9.5
664,04/2015,104,89816.51013551536,9134.697186873376,,57.0,5.7
665,04/2015,816,86849.63142262606,8541.517448902927,M,32.0,1.0
666,04/2015,296,73285.47990317203,7949.787258355752,M,42.2,11.1
667,04/2015,696,80476.59480115831,8331.74002477439,M,41.1,14.7
668,04/2015,27,95108.61212682724,6653.620862992563,M,54.5,12.8
669,04/2015,22,93558.05265656416,9815.71689177343,M,50.2,13.8
670,04/2015,785,128958.02654896349,9065.640111440585,M,,14.7
671,04/2015,256,124142.82423405288,8736.228512002624,M,,8.8
672,04/2015,75,103886.41835124807,8223.337789675707,M,47.3,6.5
673,04/2015,5,78552.50610169208,8563.39513071275,M,39.8,4.7
674,04/2015,217,114858.70233919991,9681.573657603985,M,64.4,14.8
675,04/2015,869,91754.14558653644,8555.04744708105,M,38.4,13.3
676,04/2015,385,68138.55682686772,8608.579830956563,M,44.9,9.4
677,04/2015,941,84628.20228627005,9214.488428131672,M,35.0,2.8
678,04/2015,712,90795.04673872078,8742.881420610896,F,,13.8
679,04/2015,939,91427.95265673079,9121.801604467504,M,49.5,2.4
680,04/2015,710,98816.47382344,8054.672516198338,M,57.4,7.4
681,04/2015,34,108613.78985176669,10195.525765863184,M,,18.6
682,04/2015,559,80923.69502955479,7013.3671812285165,F,62.8,4.7
683,04/2015,463,99078.34144147926,8859.66509516369,M,48.9,10.3
684,04/2015,605,64642.43237401569,7634.647222962358,F,63.6,5.9
685,04/2015,424,74990.96145235389,8306.069843740954,M,49.8,3.8
686,04/2015,851,89183.48254362417,8653.826636002026,M,43.5,2.4
687,04/2015,444,75602.81402363394,7514.523647329193,M,45.4,4.1
688,04/2015,790,87217.43034991178,9030.875170721392,M,37.6,5.0
689,04/2015,106,84452.25721837652,7846.041343714369,M,42.4,1.2
690,04/2015,455,109666.89618149394,9793.378916917614,M,,3.9
691,04/2015,223,81529.85893680598,6830.586310927799,,53.2,5.2
692,04/2015,242,113736.24228234982,8724.934049383368,F,46.1,14.5
693,04/2015,77,109988.68877276652,8996.380392046543,M,63.4,8.9
694,04/2015,961,78343.05972548424,9054.790377661382,M,62.4,6.9
695,04/2015,416,95903.24877651689,8099.936307609366,M,50.8,16.2
696,04/2015,506,73455.5159006793,8708.971746124467,M,38.7,5.6
697,04/2015,287,79712.67261565292,8105.360757701654,M,40.1,15.2
698,04/2015,52,135147.51131141966,9360.398570836736,M,55.3,5.2
699,04/2015,132,94466.68995028993,8183.579349362006,M,60.6,17.3
700,04/2015,319,90285.51005598267,7505.424344858601,M,42.7,9.7
701,04/2015,871,56425.008012469174,6657.0836825656415,M,,7.2
702,04/2015,213,77607.55402044632,8718.529358323723,M,40.4,15.2
703,04/2015,846,81795.43860718777,9514.808887161527,M,33.1,17.2
704,04/2015,351,81011.3225411452,8109.936271551505,M,53.7,7.8
705,04/2015,324,67421.70449307158,8063.647801562277,M,54.6,9.8
706,04/2015,173,104602.03187488217,8920.164687407414,M,46.9,9.3
707,04/2015,88,93144.56341548616,9015.245115305182,M,43.9,18.0
708,04/2015,347,82716.20611692451,8005.397702812628,M,,15.2
709,04/2015,513,109586.10641017876,8912.229878166823,M,42.2,14.3
710,04/2015,487,67001.00223187551,7625.292427783275,M,32.3,14.8
711,04/2015,295,77572.29667310372,7779.80623749578,M,46.5,8.4
712,04/2015,430,107724.82857209892,8647.468694457444,M,,11.6
713,04/2015,437,67732.185412076,7692.772593735755,M,35.0,9.8
714,04/2015,644,119867.21838281276,9627.560512891796,M,60.0,5.4
715,04/2015,803,120063.63578683416,9713.398496704925,M,39.6,13.8
