,Month,Driver_id,Total_income,Total_km,Gender,Age,Vetek
398,04/2015,375,6038732.798268912,10635.441985756412,M,43.3,18.2
399,04/2015,298,2825332.533914583,10056.841684193434,M,39.2,11.8
400,04/2015,29,454539.69222648436,10157.80490053375,M,46.5,10.7
401,04/2015,679,3257950.2575277453,7868.7351019590915,M,32.7,10.4
402,04/2015,422,598414.5396792875,14061.132008497838,M,50.1,11.6
403,04/2015,50,767397.3066377722,9074.95245794584,M,53.7,9.0
404,04/2015,804,654314.6617232852,10503.282748090172,M,32.4,13.2
405,04/2015,627,8599515.032016808,9677.404513080315,M,41.2,15.2
406,04/2015,874,3015963.2436759705,7428.561421712759,M,38.0,2.2
407,04/2015,165,3191753.1457815696,9155.42690982213,F,50.4,17.6
408,04/2015,905,439008.4275388,8870.971147973425,M,32.6,15.8
409,04/2015,37,507078.61716911197,7759.436346162029,M,43.8,12.4
410,04/2015,501,638642.7779954395,7186.802670444305,M,47.7,9.3
411,04/2015,529,1248677.7787883217,8450.890173685277,M,47.5,6.1
412,04/2015,774,353562.3487793674,8580.121403823749,M,62.2,17.0
413,04/2015,772,626028.946073353,12233.408897634676,M,47.7,8.2
414,04/2015,773,450159.14451183984,8147.989915643668,M,,14.6
415,04/2015,388,585479.8606932146,7848.774044963622,M,,1.6
416,04/2015,194,2680130.7268358613,8505.835916698776,M,65.8,18.7
417,04/2015,778,1611378.5281830656,10252.50103032573,M,62.7,4.5
418,04/2015,830,3617670.427209355,8679.179842001598,M,49.8,5.2
419,04/2015,655,516036.2428817015,7968.289070035377,M,51.5,7.7
420,04/2015,461,262608.51255154563,8709.606335517687,M,64.8,2.5
421,04/2015,927,164019.92465919512,6881.850257417563,M,53.3,9.6
422,04/2015,90,341006.07033301744,10932.426255431817,M,60.6,11.5
423,04/2015,348,6426759.051879391,9113.676450414561,M,60.8,1.0
424,04/2015,313,821093.5402479955,11554.71320009463,M,53.1,14.1
425,04/2015,590,339477.8138595395,10129.877246829688,M,40.8,4.2
426,04/2015,179,1141435.6789779088,9241.145515824546,,52.8,15.2
427,04/2015,496,360418.570266613,9008.127967232962,M,58.0,17.3
428,04/2015,517,345529.74400576344,9118.710831787552,M,46.1,16.4
429,04/2015,744,194765.5241470378,9292.03260448309,M,48.2,14.3
430,04/2015,682,524376.2795877346,9578.813377802118,M,46.5,10.8
431,04/2015,809,527950.4049097328,8444.043337196166,M,40.3,17.8
432,04/2015,658,1567907.1172983455,10049.31988256342,M,46.5,11.6
433,04/2015,158,405129.7345959445,8897.279813062136,M,,3.0
434,04/2015,357,1282057.140371209,9040.425727767855,M,42.8,9.0
435,04/2015,221,443831.7365637205,6948.007338944618,M,64.0,3.7
436,04/2015,633,350612.4585061978,8053.788013970386,F,46.4,2.6
437,04/2015,721,434191.9675051404,9799.012808634068,M,36.7,14.4
438,04/2015,783,335238.21862263104,9116.966239564168,M,43.3,9.7
439,04/2015,304,2175357.9342714716,8648.309056870583,M,60.5,17.7
440,04/2015,789,775722.1184655627,11136.086183071975,F,39.7,8.0
441,04/2015,486,827422.336986078,8086.709300926,M,56.4,5.1
442,04/2015,580,992234.6864348049,9258.72926663542,M,63.8,10.4
443,04/2015,6,1911503.7245448618,8376.171674419327,M,35.5,15.1
444,04/2015,934,439861.6311173677,9724.447355522689,M,32.4,13.9
445,04/2015,645,3599379.373866693,8633.531423174718,M,52.4,2.3
446,04/2015,206,2089132.7494148442,7812.973351309547,M,64.2,5.3
447,04/2015,401,445984.0576269115,7889.90836989984,M,,13.2
448,04/2015,826,7793846.977480405,10379.863517166847,M,33.7,5.3
449,04/2015,83,7645882.843893071,7790.216063304065,M,65.4,8.2
450,04/2015,183,713109.4367449926,10699.644378026507,M,41.2,14.6
451,04/2015,42,3647803.685296448,8942.612005665118,M,56.3,13.9
452,04/2015,722,914680.8521741225,8694.028669523661,M,45.4,18.3
453,04/2015,503,117397.3621126143,7630.381935260297,M,,18.0
454,04/2015,620,1036390.9543107139,10530.575476553771,M,57.3,1.6
455,04/2015,755,328657.2196189734,7765.1785813993765,M,53.1,14.7
456,04/2015,873,3246830.995149554,9727.201647046539,M,33.1,16.5
457,04/2015,781,263192.8396017067,6968.124985463097,M,33.4,14.1
458,04/2015,40,3595226.9490781534,8730.955340660405,M,36.4,9.0
459,04/2015,240,4286777.4376116535,7836.381234843091,M,,5.8
460,04/2015,436,160578.1548303967,8216.527232748327,,37.8,12.0
461,04/2015,320,3264304.786346056,8486.351526159875,M,43.1,14.4
462,04/2015,723,435796.2123447192,9777.886507848798,,,3.7
463,04/2015,947,2636406.9209032482,10517.102998892993,M,41.6,14.9
464,04/2015,168,695435.1147945796,9038.962221761838,M,60.0,11.2
465,04/2015,259,571346.258700635,8450.005272219998,M,60.8,2.7
466,04/2015,913,3163326.626590276,7816.560294534824,M,53.6,9.3
467,04/2015,985,314256.81777771516,9066.394670386186,M,51.8,15.1
468,04/2015,539,1030283.6211466845,11137.620587476213,M,41.5,10.6
469,04/2015,975,546002.6127868687,7888.222618258189,M,46.1,9.3
470,04/2015,771,3355444.486282334,9055.526705591099,M,59.1,12.7
471,04/2015,566,5995120.359290266,10872.853852796577,M,,11.7
472,04/2015,325,1095049.9698444551,6800.919480608396,M,59.5,7.6
473,04/2015,813,2975247.070867442,12845.723219135558,M,56.3,16.7
474,04/2015,253,1778374.9395508643,8585.0731281017,F,52.5,18.0
475,04/2015,817,2951889.881410171,9196.726597207471,M,35.7,7.4
476,04/2015,958,3371012.531606464,9195.876921426565,M,42.6,2.3
477,04/2015,564,380049.5677011654,9340.74526901827,M,36.5,18.6
478,04/2015,448,623096.0771682133,8540.376109540168,M,51.5,15.3
479,04/2015,322,7417703.728728011,10910.778460439307,M,45.2,13.4
480,04/2015,909,1336771.0841925184,8972.999386014557,F,45.0,18.5
481,04/2015,208,7280347.468110288,9141.862899059304,M,57.5,3.7
482,04/2015,306,286881.30006487144,7055.279910412064,M,57.0,16.2
483,04/2015,471,264515.1310176582,7244.624640867945,M,64.4,4.4
484,04/2015,833,2628707.202139935,9185.770398790544,M,45.8,14.0
485,04/2015,518,2237635.948032599,8907.46047443733,M,55.0,16.6
486,04/2015,607,617424.4670578695,8845.452496924965,M,34.1,13.1
487,04/2015,743,439429.793431051,9557.21436776208,M,55.6,1.1
488,04/2015,431,153519.0668537929,9927.760196170613,M,42.5,3.0
489,04/2015,554,224333.49987956716,7669.843513965518,M,40.1,9.5
490,04/2015,866,645979.7610009579,15323.36323802814,M,35.4,6.1
491,04/2015,740,3346149.717009059,9687.351445065831,M,54.5,9.9
492,04/2015,534,408897.63031439384,8290.268945414993,M,63.4,16.5
493,04/2015,681,740951.4410344387,8054.606596243425,M,56.8,4.5
494,04/2015,694,3639066.740034852,9523.869216357136,M,56.6,8.8
495,04/2015,557,1558197.1151910895,7822.084473953329,M,61.4,16.5
496,04/2015,204,146079.98957456552,9081.103690659333,M,54.7,9.8
497,04/2015,275,582113.8381058146,7898.283023753809,,34.7,14.8
498,04/2015,525,376042.08651859587,8578.182805840035,M,39.2,9.1
499,04/2015,33,487098.21112167684,9078.68168720325,M,55.8,15.2
500,04/2015,18,527924.1193403882,9740.673727033043,M,36.9,16.0
501,04/2015,835,367322.4236772663,11979.067346271173,M,,12.8
502,04/2015,649,107619.03495425887,9510.68849657548,F,41.6,6.4
503,04/2015,406,431578.8357735662,11615.938340981304,,36.0,1.4
504,04/2015,640,555536.5063374575,9253.954156370473,,64.7,9.2
505,04/2015,79,799639.9113033887,10883.075773505063,M,41.3,4.9
506,04/2015,942,288196.39026612934,7959.117505026324,M,50.2,14.9
507,04/2015,895,941689.7427810733,8391.11848465229,M,33.5,17.3
508,04/2015,766,832932.2778572837,7748.212130865935,M,62.4,7.1
509,04/2015,51,286206.2962038988,7974.922969657975,,39.9,6.9
510,04/2015,702,428809.1706618134,7730.59490568121,M,57.5,12.7
511,04/2015,332,995913.2765584971,8527.441290809384,F,55.0,18.7
512,04/2015,314,654963.6781816474,9825.383505473545,M,49.4,4.0
513,04/2015,118,322914.86571202613,10501.571659128505,M,39.8,9.3
514,04/2015,445,3655097.180691731,8242.090967411403,M,59.4,18.6
515,04/2015,906,929916.4583186677,13339.644701189769,M,57.2,5.3
516,04/2015,555,2387083.2988508763,9168.180882107696,M,62.5,3.5
517,04/2015,105,454992.8320849473,8980.052004784851,M,48.3,2.2
518,04/2015,879,424591.3814103994,8839.990958416125,,64.1,3.3
519,04/2015,175,446439.90465853235,7173.092440832824,M,38.2,7.2
520,04/2015,367,622983.2078574704,11327.610716901878,M,58.5,5.2
521,04/2015,810,1536691.037035198,10512.370794447212,M,44.5,2.3
522,04/2015,892,73533.76195538258,7331.916138743794,M,65.4,15.5
523,04/2015,964,625001.6128440014,9613.428703963475,M,50.2,6.4
524,04/2015,946,624897.7361065879,7902.591627494353,M,52.1,6.6
525,04/2015,547,449431.8092137916,9862.304277961726,M,,7.5
526,04/2015,999,296728.5980925872,7104.885767281406,M,45.1,14.1
527,04/2015,953,97391.98747317071,7987.629179088112,M,47.7,14.8
528,04/2015,202,258512.51796074293,8317.386466605007,M,57.6,4.0
529,04/2015,345,185336.31776701025,10094.65137178672,M,40.8,12.9
530,04/2015,718,621432.5307410152,9866.963513255501,M,65.1,1.7
531,04/2015,276,356830.196829569,8981.219017911239,M,45.1,18.5
532,04/2015,768,719535.6061166947,8784.203292425656,M,63.5,6.3
533,04/2015,411,683989.6579915952,8793.433266164891,M,58.7,2.5
534,04/2015,192,3627775.9732549144,7456.932809243738,M,45.7,5.7
535,04/2015,115,390185.30119079637,8727.29061132863,M,36.3,17.6
536,04/2015,162,4084113.2177721937,8352.526151234877,M,35.5,12.1
537,04/2015,636,1935239.620813792,9519.016995595302,F,63.9,7.2
538,04/2015,870,3292002.446323508,9030.552661516758,M,42.5,2.6
539,04/2015,468,1249222.0339141062,9278.13189651181,M,52.3,3.3
540,04/2015,490,912380.3065212448,9143.336778370112,M,62.1,12.7
541,04/2015,558,85377.3205385966,7028.557391563945,M,35.8,9.1
542,04/2015,662,2184252.3010153496,8444.741156207474,M,51.0,6.8
543,04/2015,834,456212.4709849944,10433.057953188802,M,39.8,1.8
544,04/2015,907,461575.8069481759,7641.676008161058,F,61.1,3.8
545,04/2015,15,1298099.1655278474,9029.206306591246,M,35.0,4.2
546,04/2015,588,1786521.424046579,10743.40591767131,F,47.5,14.8
547,04/2015,859,119446.90795487963,8765.653394356674,M,44.3,4.2
548,04/2015,109,1209853.434482995,7723.959714103543,M,45.2,7.3
549,04/2015,369,3546911.869426652,8591.863278434394,M,36.2,8.9
550,04/2015,188,416797.43200372835,11432.579664656534,M,33.0,18.5
551,04/2015,166,3113342.478591259,12556.141357884346,M,,1.3
552,04/2015,180,376071.217325867,7961.090173392926,M,48.2,10.8
553,04/2015,986,456554.1962040366,9227.79883023082,M,34.5,8.6
554,04/2015,438,2539257.1339377323,9568.287879660113,M,37.4,7.0
555,04/2015,120,607523.6141936035,12305.182282446554,F,49.6,7.2
556,04/2015,414,522848.2272596667,7843.466898538974,M,38.1,7.7
557,04/2015,389,417470.5328896522,8010.142510045296,M,58.5,1.7
558,04/2015,91,410513.4434631647,8832.124528302942,M,33.5,2.7
559,04/2015,565,958214.8837628426,11621.13095257753,M,44.3,17.2
560,04/2015,16,170068.80691453605,7740.82244577197,M,47.8,8.0
561,04/2015,443,485997.8425115944,8546.314628980384,M,36.6,1.5
562,04/2015,507,478739.10970086587,9202.57648843306,M,62.1,9.5
563,04/2015,404,249475.89863000048,10938.158184552045,M,55.1,14.7
564,04/2015,280,806345.6567656591,8245.185061377708,,60.1,2.4
565,04/2015,654,3492495.5151402103,8816.421618146347,M,55.4,9.7
566,04/2015,376,90581.03499372583,8445.737608147167,M,37.8,6.4
567,04/2015,169,800329.9214672651,11084.52764974355,M,60.7,18.0
568,04/2015,931,816834.6845596455,10986.498967212743,M,62.2,15.4
569,04/2015,664,1005357.8401428583,9181.776312284037,M,45.6,17.9
570,04/2015,272,377746.3571267184,10920.608149165204,M,41.3,10.3
571,04/2015,667,6798273.264272968,12617.093398530287,,53.4,1.7
572,04/2015,209,740708.2595481809,8187.442196720743,M,47.4,11.3
573,04/2015,687,875948.511506053,10925.784664761457,M,43.9,9.8
574,04/2015,893,588100.2380309261,9021.409806379459,M,38.7,2.4
575,04/2015,184,5245116.923795069,11310.24295551424,M,46.3,14.7
576,04/2015,711,2557181.1144583467,7947.468979185287,M,51.6,17.6
577,04/2015,543,5878190.923681301,7634.6694659416635,M,59.2,12.0
578,04/2015,864,1587316.6179690138,7347.281388443111,M,35.7,8.6
579,04/2015,995,1000216.6302524387,9425.640338900184,M,,3.7
580,04/2015,563,386004.0683935738,9102.397489814732,M,44.1,7.1
581,04/2015,58,191416.44421439397,9069.885511383487,M,61.0,6.9
582,04/2015,46,5543594.0073336,11141.600756039144,M,35.1,13.7
583,04/2015,226,479605.895506927,8562.538084596643,M,57.1,8.2
584,04/2015,286,2802539.513655454,11757.251184962779,M,64.2,16.9
585,04/2015,475,129928.79776426476,11915.035710917336,M,37.6,9.6
586,04/2015,578,2130024.7196705034,9505.547002445985,M,55.7,8.8
587,04/2015,695,390844.5722747967,8982.061624618047,M,40.3,15.1
588,04/2015,417,602431.1627245826,9126.96857793816,M,44.2,3.6
589,04/2015,421,223004.49330457387,7626.894395448391,M,51.3,11.2
590,04/2015,397,108608.93071539496,7975.82937066894,M,,12.9
591,04/2015,273,3189214.1872160193,8146.334622300133,M,43.7,13.2
592,04/2015,281,1326585.4398312399,8924.588414366039,M,58.1,16.5
593,04/2015,945,1244314.9911512593,7572.376311739071,M,40.5,7.3
594,04/2015,862,747023.0071064127,8931.655144230363,F,53.6,4.1
595,04/2015,232,528108.7170827251,8235.884880334092,M,44.7,13.6
596,04/2015,550,6331475.943997999,9258.71731511264,,46.4,7.5
597,04/2015,917,1307493.5212593095,8656.367178434783,M,32.3,17.7
598,04/2015,56,1335942.4370421083,9309.54417187983,M,38.6,14.0
599,04/2015,377,372605.6598619209,7466.413414144382,F,57.8,4.0
600,04/2015,143,3143493.603574033,8513.549991931246,M,,7.3
601,04/2015,782,2914957.487770453,9947.859715133047,M,57.1,15.8
602,04/2015,17,2257705.808769341,7611.819586991579,M,,18.5
603,04/2015,800,1834445.2126903406,7803.350910147256,M,55.4,15.0
604,04/2015,418,1360445.5118539818,10297.660436656848,M,50.6,9.8
605,04/2015,282,364119.7273812246,7409.1129056609,M,59.1,15.3
606,04/2015,495,767470.4085253003,10683.780230170918,M,52.5,5.5
607,04/2015,492,822662.1216024051,8227.467869140657,M,47.2,11.8
608,04/2015,968,577330.9166583004,17551.82875615851,,59.5,2.6
609,04/2015,802,2146717.781032276,13153.228308487809,M,37.0,11.4
610,04/2015,215,1928143.090601546,7371.254514284293,M,52.5,7.2
611,04/2015,959,1037959.3988197276,11266.33858376912,M,63.1,13.2
612,04/2015,954,510885.06122239487,9177.157419352226,M,42.1,5.8
613,04/2015,482,161818.45005852936,9806.863488238268,M,65.9,13.1
614,04/2015,102,700905.4064375564,9059.10123635392,M,55.2,11.6
615,04/2015,776,7238447.886825448,9511.637980766125,M,,15.6
616,04/2015,528,90810.98772323091,8197.488859117913,M,32.7,15.5
617,04/2015,292,352076.4283905969,7860.346022484648,M,32.6,13.2
618,04/2015,971,782054.2359088137,8799.581086523578,M,63.5,15.5
619,04/2015,152,312511.46102403256,6784.9710713231025,M,35.5,3.3
620,04/2015,750,2526436.8473774446,9739.398689477888,M,57.0,16.5
621,04/2015,199,172155.09511117404,7567.192193660082,M,49.2,13.1
622,04/2015,154,1779198.248290255,10812.31109169763,M,,6.9
623,04/2015,675,431765.00247810147,8672.480117934763,M,56.2,10.5
624,04/2015,288,570956.3303402809,8067.629876742636,,47.6,18.3
625,04/2015,523,2887781.875953481,9028.91017096732,M,32.1,1.2
626,04/2015,688,382892.65643303114,10746.411301254913,M,41.3,4.0
627,04/2015,360,493246.81205556594,8182.885835976818,M,49.5,12.0
628,04/2015,960,4528020.490141831,9342.055877885716,M,55.1,9.8
629,04/2015,368,848954.2120380918,9924.393607124091,M,53.7,14.7
630,04/2015,456,2602573.276580882,11733.483297631716,M,55.8,5.9
631,04/2015,512,4592168.8763391385,7848.475737833199,,50.1,15.9
632,04/2015,650,142720.21408593023,10171.667642745708,M,43.0,12.5
633,04/2015,380,562050.882454789,8621.211194914147,M,61.4,1.5
634,04/2015,139,1500896.341673525,13631.044278406005,M,56.4,8.7
635,04/2015,994,276821.1246036425,9403.685326873267,M,42.5,2.6
636,04/2015,689,529936.1841287401,8752.317278816186,M,63.1,2.4
637,04/2015,243,256046.94209613372,7396.753914160351,M,38.2,16.7
638,04/2015,148,746624.7127782637,9340.097634879257,M,64.4,9.8
639,04/2015,252,226487.00390146126,9253.213956055808,M,40.6,14.0
640,04/2015,265,3397398.7532010083,10054.83595234801,M,39.6,3.8
641,04/2015,362,282797.9849710051,7834.945947703812,M,39.0,3.7
642,04/2015,336,528617.5723365066,10558.95758231252,M,53.4,15.5
643,04/2015,928,301209.70769458276,8518.212638659199,M,63.0,14.1
644,04/2015,515,311507.1573467433,9429.180923738106,M,56.7,9.7
645,04/2015,483,471831.0346335669,9270.42273464545,M,47.0,12.5
646,04/2015,395,878675.0332326203,14011.08679364624,M,59.5,16.9
647,04/2015,758,348684.36983669916,7419.825722561142,M,45.8,3.4
648,04/2015,361,1502714.7545141159,10383.958420622184,,51.1,15.4
649,04/2015,657,286408.15744164045,9961.45693450565,M,53.9,10.4
650,04/2015,761,2905535.7111756443,10072.697923695361,M,33.4,8.7
651,04/2015,881,507343.40415445575,8050.570165653164,M,53.5,2.0
652,04/2015,197,1220381.0606917005,12365.791160657142,M,44.6,12.9
653,04/2015,290,238567.50811392037,10484.480514437944,M,37.7,4.3
654,04/2015,742,1662237.9675042562,8003.496948648075,M,47.7,1.4
655,04/2015,848,566537.486793048,10098.2726273614,M,58.3,10.1
656,04/2015,820,2180427.141143885,11503.663859220329,M,32.4,14.0
657,04/2015,122,460800.5660177084,8775.554280965134,M,42.0,5.7
658,04/2015,340,4926921.87651838,8112.85088219232,,43.5,6.5
659,04/2015,714,339200.4883422942,8300.193382653999,M,39.5,9.7
660,04/2015,699,613490.6843624475,8498.037954258085,M,38.8,17.8
661,04/2015,825,129556.89575496483,11200.817712379383,M,39.7,5.7
662,04/2015,717,1136905.9963896968,10349.43321339449,M,51.8,18.7
663,04/2015,318,455117.11549264414,7055.544783775763,M,60.5,9.5
664,04/2015,104,1155793.719544999,11794.142620202982,,57.0,5.7
665,04/2015,816,363919.1061670449,8541.517448902927,M,32.0,1.0
666,04/2015,296,349943.39942690963,11031.686599546696,M,42.2,11.1
667,04/2015,696,3825198.0620582914,8331.74002477439,M,41.1,14.7
668,04/2015,27,706681.3419466673,6653.620862992563,M,54.4,12.8
669,04/2015,22,497877.55271101627,9815.71689177343,M,50.2,13.8
670,04/2015,785,142906.30032368936,9065.640111440585,M,,14.7
671,04/2015,256,2865267.1804668168,8736.228512002624,M,,8.8
672,04/2015,75,539925.2725373685,8223.337789675707,M,47.3,6.5
673,04/2015,5,88500.22780310365,8563.39513071275,M,39.8,4.7
674,04/2015,217,1085622.6663844183,9681.573657603985,M,64.4,14.8
675,04/2015,869,585718.7501486825,8555.04744708105,M,38.4,13.3
676,04/2015,385,114625.63462856675,10198.917985683296,M,44.9,9.4
677,04/2015,941,611743.5158165992,9214.488428131672,M,35.0,2.8
678,04/2015,712,366871.99726254155,10881.490873188488,F,,13.8
679,04/2015,939,4289670.353302431,11891.231729758205,M,49.5,2.4
680,04/2015,710,499669.3610219802,11602.12404401437,M,57.4,7.4
681,04/2015,34,2031350.5557491023,10195.525765863184,M,,18.6
682,04/2015,559,98164.39396276312,7013.3671812285165,F,62.8,4.7
683,04/2015,463,177711.3228108416,8859.66509516369,M,48.9,10.3
684,04/2015,605,171000.78045890582,7634.647222962358,F,63.6,5.9
685,04/2015,424,1465562.5513913515,11511.210317921375,M,49.8,3.8
686,04/2015,851,2980941.8136565927,11454.873859685245,M,43.5,2.4
687,04/2015,444,3932083.2686373787,9010.986172576359,M,45.4,4.1
688,04/2015,790,986461.2411503555,9030.875170721392,M,37.6,5.0
689,04/2015,106,477929.2165702998,7846.041343714369,M,42.4,1.2
690,04/2015,455,622457.454593536,9793.378916917614,M,,3.9
691,04/2015,223,857094.3106139763,9583.22704630314,,53.2,5.2
692,04/2015,242,3467341.8996080616,8724.934049383368,F,46.1,14.5
693,04/2015,77,421975.7148499368,11961.221526068533,M,63.4,8.9
694,04/2015,961,396720.80963099835,12144.016317908914,M,62.4,6.9
695,04/2015,416,2905433.914539638,8099.936307609366,M,50.8,16.2
696,04/2015,506,2127560.3610250503,8708.971746124467,M,38.7,5.6
697,04/2015,287,487364.00444757595,8105.360757701654,M,40.1,15.2
698,04/2015,52,429388.29857465695,9360.398570836736,M,55.3,5.2
699,04/2015,132,178463.34778047926,12217.311069466508,M,60.6,17.3
700,04/2015,319,527558.0001362696,11346.74667095585,M,42.7,9.7
701,04/2015,871,333569.9502406749,6657.0836825656415,M,,7.2
702,04/2015,213,331548.7676997798,8718.529358323723,M,40.4,15.2
703,04/2015,846,393687.7831267504,9514.808887161527,M,33.1,17.2
704,04/2015,351,3549330.429744236,8109.936271551505,M,53.7,7.8
705,04/2015,324,4449022.893089322,8063.647801562276,M,54.6,9.8
706,04/2015,173,339657.4529937484,8920.164687407414,M,46.9,9.3
707,04/2015,88,512806.5973455705,9015.245115305182,M,43.9,18.0
708,04/2015,347,2278732.866977004,11035.589424005151,M,,15.2
709,04/2015,513,252520.73427288473,8912.229878166823,M,42.2,14.3
710,04/2015,487,6811979.114951451,10042.01782701365,M,32.3,14.8
